"variable" "activity_name" "subject_id" "mean(value)"
"fBodyAcc-Z" "STANDING" 14 -0.9424220265
"fBodyAcc-Z" "STANDING" 15 -0.965473514528302
"fBodyAcc-Z" "STANDING" 16 -0.969999504230769
"fBodyAcc-Z" "STANDING" 17 -0.980231575769231
"fBodyAcc-Z" "STANDING" 18 -0.975772813972603
"fBodyAcc-Z" "STANDING" 19 -0.968543351780822
"fBodyAcc-Z" "STANDING" 20 -0.929985824794521
"fBodyAcc-Z" "STANDING" 21 -0.960274142134831
"fBodyAcc-Z" "STANDING" 22 -0.957101794126984
"fBodyAcc-Z" "STANDING" 23 -0.945170568823529
"fBodyAcc-Z" "STANDING" 24 -0.953817599275362
"fBodyAcc-Z" "STANDING" 25 -0.974051231216216
"fBodyAcc-Z" "STANDING" 26 -0.97321515527027
"fBodyAcc-Z" "STANDING" 27 -0.97414624525
"fBodyAcc-Z" "STANDING" 28 -0.934503028481013
"fBodyAcc-Z" "STANDING" 29 -0.984096024769231
"fBodyAcc-Z" "STANDING" 30 -0.938089774915254
"fBodyAcc-Z" "WALKING" 1 -0.331560117789474
"fBodyAcc-Z" "WALKING" 2 -0.453806369830508
"fBodyAcc-Z" "WALKING" 3 -0.412374074482759
"fBodyAcc-Z" "WALKING" 4 -0.631005470833333
"fBodyAcc-Z" "WALKING" 5 -0.490251090714286
"fBodyAcc-Z" "WALKING" 6 -0.498520164385965
"fBodyAcc-Z" "WALKING" 7 0.0385832252345614
"fBodyAcc-Z" "WALKING" 8 -0.238634594791667
"fBodyAcc-Z" "WALKING" 9 -0.250806259788462
"fBodyAcc-Z" "WALKING" 10 -0.41218272245283
"fBodyAcc-Z" "WALKING" 11 -0.616402910169492
"fBodyAcc-Z" "WALKING" 12 -0.4223253002
"fBodyAcc-Z" "WALKING" 13 -0.246851507561404
"fBodyAcc-Z" "WALKING" 14 -0.177366434042373
"fBodyAcc-Z" "WALKING" 15 -0.554942138148148
"fBodyAcc-Z" "WALKING" 16 -0.244363048235294
"fBodyAcc-Z" "WALKING" 17 -0.382832802295082
"fBodyAcc-Z" "WALKING" 18 -0.48977105125
"fBodyAcc-Z" "WALKING" 19 -0.104423357596154
"fBodyAcc-Z" "WALKING" 20 -0.272213861705882
"fBodyAcc-Z" "WALKING" 21 -0.300309066730769
"fBodyAcc-Z" "WALKING" 22 -0.25521651373913
"fBodyAcc-Z" "WALKING" 23 0.0814081078542373
"fBodyAcc-Z" "WALKING" 24 -0.344493013448276
"fBodyAcc-Z" "WALKING" 25 -0.533563220540541
"fBodyAcc-Z" "WALKING" 26 -0.33953964559322
"fBodyAcc-Z" "WALKING" 27 -0.312372595438596
"fBodyAcc-Z" "WALKING" 28 -0.356337638518519
"fBodyAcc-Z" "WALKING" 29 -0.279734839433962
"fBodyAcc-Z" "WALKING" 30 -0.309558882615385
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 1 -0.225574471693878
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 2 -0.131290772
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 3 -0.404452414285714
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 4 -0.494683451555556
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 5 -0.374740089574468
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 6 -0.277602590916667
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 7 -0.139216222106383
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 8 0.159589756534211
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 9 -0.103705822657857
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 10 -0.157728357742105
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 11 -0.377624755652174
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 12 -0.402121221521739
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 13 -0.151178724793617
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 14 0.280735952206667
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 15 -0.259812204547619
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 16 -0.04769426376
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 17 -0.3180818605
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 18 -0.505824358
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 19 0.110659220744872
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 20 -0.188098811986667
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 21 -0.0769713066866667
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 22 -0.322795653888889
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 23 0.280518877574074
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 24 -0.173825083587273
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 25 -0.556097089137931
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 26 -0.2796400557
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 27 -0.241600361090909
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 28 -0.308161634195652
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 29 -0.266692150208333
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 30 -0.25806736666129
"fBodyAcc-Z" "WALKING_UPSTAIRS" 1 -0.433349702075472
"fBodyAcc-Z" "WALKING_UPSTAIRS" 2 -0.281001986202083
"fBodyAcc-Z" "WALKING_UPSTAIRS" 3 -0.504494528474576
"fBodyAcc-Z" "WALKING_UPSTAIRS" 4 -0.524655722692308
"fBodyAcc-Z" "WALKING_UPSTAIRS" 5 -0.457470676808511
"fBodyAcc-Z" "WALKING_UPSTAIRS" 6 -0.42724809972549
"fBodyAcc-Z" "WALKING_UPSTAIRS" 7 -0.317461021372549
"fBodyAcc-Z" "WALKING_UPSTAIRS" 8 -0.0729496941121951
"fBodyAcc-Z" "WALKING_UPSTAIRS" 9 -0.384710423408163
"fBodyAcc-Z" "WALKING_UPSTAIRS" 10 -0.301206408085106
"fBodyAcc-Z" "WALKING_UPSTAIRS" 11 -0.551742083518519
"fBodyAcc-Z" "WALKING_UPSTAIRS" 12 -0.560841212692308
"fBodyAcc-Z" "WALKING_UPSTAIRS" 13 -0.404785239945455
"fBodyAcc-Z" "WALKING_UPSTAIRS" 14 0.191693742633333
"fBodyAcc-Z" "WALKING_UPSTAIRS" 15 -0.5395910825
"fBodyAcc-Z" "WALKING_UPSTAIRS" 16 -0.335853041176471
"fBodyAcc-Z" "WALKING_UPSTAIRS" 17 -0.3999234945625
"fBodyAcc-Z" "WALKING_UPSTAIRS" 18 -0.522728377068965
"fBodyAcc-Z" "WALKING_UPSTAIRS" 19 -0.2196444734075
"fBodyAcc-Z" "WALKING_UPSTAIRS" 20 -0.318431522156863
"fBodyAcc-Z" "WALKING_UPSTAIRS" 21 -0.321712974042553
"fBodyAcc-Z" "WALKING_UPSTAIRS" 22 -0.228019952309524
"fBodyAcc-Z" "WALKING_UPSTAIRS" 23 -0.070577489272549
"fBodyAcc-Z" "WALKING_UPSTAIRS" 24 -0.312792211016949
"fBodyAcc-Z" "WALKING_UPSTAIRS" 25 -0.542931828
"fBodyAcc-Z" "WALKING_UPSTAIRS" 26 -0.499502759272727
"fBodyAcc-Z" "WALKING_UPSTAIRS" 27 -0.418886395098039
"fBodyAcc-Z" "WALKING_UPSTAIRS" 28 -0.401732939215686
"fBodyAcc-Z" "WALKING_UPSTAIRS" 29 -0.320487882857143
"fBodyAcc-Z" "WALKING_UPSTAIRS" 30 -0.36751984
"fBodyAccJerk-X" "LAYING" 1 -0.9570738838
"fBodyAccJerk-X" "LAYING" 2 -0.985813630833333
"fBodyAccJerk-X" "LAYING" 3 -0.980513202258064
"fBodyAccJerk-X" "LAYING" 4 -0.978542457407407
"fBodyAccJerk-X" "LAYING" 5 -0.982689657115385
"fBodyAccJerk-X" "LAYING" 6 -0.967072436842105
"fBodyAccJerk-X" "LAYING" 7 -0.980393046923077
"fBodyAccJerk-X" "LAYING" 8 -0.973110596111111
"fBodyAccJerk-X" "LAYING" 9 -0.964304065
"fBodyAccJerk-X" "LAYING" 10 -0.979014668793104
"fBodyAccJerk-X" "LAYING" 11 -0.984884874385965
"fBodyAccJerk-X" "LAYING" 12 -0.968742758833333
"fBodyAccJerk-X" "LAYING" 13 -0.985199684354839
"fBodyAccJerk-X" "LAYING" 14 -0.972010709215686
"fBodyAccJerk-X" "LAYING" 15 -0.981329999027778
"fBodyAccJerk-X" "LAYING" 16 -0.988580046285714
"fBodyAccJerk-X" "LAYING" 17 -0.98147206915493
"fBodyAccJerk-X" "LAYING" 18 -0.986404709384615
"fBodyAccJerk-X" "LAYING" 19 -0.983478561807229
"fBodyAccJerk-X" "LAYING" 20 -0.983889985147059
"fBodyAccJerk-X" "LAYING" 21 -0.984188841222222
"fBodyAccJerk-X" "LAYING" 22 -0.969570326944444
"fBodyAccJerk-X" "LAYING" 23 -0.986204659166667
"fBodyAccJerk-X" "LAYING" 24 -0.985998546805556
"fBodyAccJerk-X" "LAYING" 25 -0.972859085753425
"fBodyAccJerk-X" "LAYING" 26 -0.989224043947368
"fBodyAccJerk-X" "LAYING" 27 -0.986679572567568
"fBodyAccJerk-X" "LAYING" 28 -0.980013419
"fBodyAccJerk-X" "LAYING" 29 -0.992153982028986
"fBodyAccJerk-X" "LAYING" 30 -0.976887901571429
"fBodyAccJerk-X" "SITTING" 1 -0.986597022553191
"fBodyAccJerk-X" "SITTING" 2 -0.987848793695652
"fBodyAccJerk-X" "SITTING" 3 -0.974950363461538
"fBodyAccJerk-X" "SITTING" 4 -0.9768457126
"fBodyAccJerk-X" "SITTING" 5 -0.976024951136364
"fBodyAccJerk-X" "SITTING" 6 -0.971037479818182
"fBodyAccJerk-X" "SITTING" 7 -0.982037243958333
"fBodyAccJerk-X" "SITTING" 8 -0.984977270652174
"fBodyAccJerk-X" "SITTING" 9 -0.9655962396
"fBodyAccJerk-X" "SITTING" 10 -0.989365013888889
"fBodyAccJerk-X" "SITTING" 11 -0.980831750377358
"fBodyAccJerk-X" "SITTING" 12 -0.977109887058824
"fBodyAccJerk-X" "SITTING" 13 -0.992678212653061
"fBodyAccJerk-X" "SITTING" 14 -0.981566649444444
"fBodyAccJerk-X" "SITTING" 15 -0.988106102033898
"fBodyAccJerk-X" "SITTING" 16 -0.990964251304348
"fBodyAccJerk-X" "SITTING" 17 -0.99454262109375
"fBodyAccJerk-X" "SITTING" 18 -0.991924709824561
"fBodyAccJerk-X" "SITTING" 19 -0.986775590136986
"fBodyAccJerk-X" "SITTING" 20 -0.982243603030303
"fBodyAccJerk-X" "SITTING" 21 -0.989759187058823
"fBodyAccJerk-X" "SITTING" 22 -0.980944505967742
"fBodyAccJerk-X" "SITTING" 23 -0.984550863529412
"fBodyAccJerk-X" "SITTING" 24 -0.988857403235294
"fBodyAccJerk-X" "SITTING" 25 -0.992478846153846
"fBodyAccJerk-X" "SITTING" 26 -0.992025427435897
"fBodyAccJerk-X" "SITTING" 27 -0.990839607428571
"fBodyAccJerk-X" "SITTING" 28 -0.976891804583333
"fBodyAccJerk-X" "SITTING" 29 -0.993445760166667
"fBodyAccJerk-X" "SITTING" 30 -0.988775436451613
"fBodyAccJerk-X" "STANDING" 1 -0.994630797358491
"fBodyAccJerk-X" "STANDING" 2 -0.980973241666667
"fBodyAccJerk-X" "STANDING" 3 -0.957666856721311
"fBodyAccJerk-X" "STANDING" 4 -0.972310894285714
"fBodyAccJerk-X" "STANDING" 5 -0.963059235178571
"fBodyAccJerk-X" "STANDING" 6 -0.97348053877193
"fBodyAccJerk-X" "STANDING" 7 -0.976323086226415
"fBodyAccJerk-X" "STANDING" 8 -0.989029238518519
"fBodyAccJerk-X" "STANDING" 9 -0.971313768666667
"fBodyAccJerk-X" "STANDING" 10 -0.963565166136364
"fBodyAccJerk-X" "STANDING" 11 -0.992385450851064
"fBodyAccJerk-X" "STANDING" 12 -0.971971634098361
"fBodyAccJerk-X" "STANDING" 13 -0.988198276666667
"fBodyAccJerk-X" "STANDING" 14 -0.97818164
"fBodyAccJerk-X" "STANDING" 15 -0.985353492641509
"fBodyAccJerk-X" "STANDING" 16 -0.991038638974359
"fBodyAccJerk-X" "STANDING" 17 -0.992129225769231
"fBodyAccJerk-X" "STANDING" 18 -0.989544971232877
"fBodyAccJerk-X" "STANDING" 19 -0.985039596164384
"fBodyAccJerk-X" "STANDING" 20 -0.959710489315069
"fBodyAccJerk-X" "STANDING" 21 -0.976803010674157
"fBodyAccJerk-X" "STANDING" 22 -0.974969214761905
"fBodyAccJerk-X" "STANDING" 23 -0.983283252058823
"fBodyAccJerk-X" "STANDING" 24 -0.98116164057971
"fBodyAccJerk-X" "STANDING" 25 -0.988404654864865
"fBodyAccJerk-X" "STANDING" 26 -0.990586982162162
"fBodyAccJerk-X" "STANDING" 27 -0.987771749375
"fBodyAccJerk-X" "STANDING" 28 -0.968513715189873
"fBodyAccJerk-X" "STANDING" 29 -0.993736906
"fBodyAccJerk-X" "STANDING" 30 -0.967857589322034
"fBodyAccJerk-X" "WALKING" 1 -0.170546964549579
"fBodyAccJerk-X" "WALKING" 2 -0.304615322881356
"fBodyAccJerk-X" "WALKING" 3 -0.304694442551724
"fBodyAccJerk-X" "WALKING" 4 -0.358883413666667
"fBodyAccJerk-X" "WALKING" 5 -0.344954806428571
"fBodyAccJerk-X" "WALKING" 6 -0.150942917824561
"fBodyAccJerk-X" "WALKING" 7 -0.383715797719298
"fBodyAccJerk-X" "WALKING" 8 -0.311198711041667
"fBodyAccJerk-X" "WALKING" 9 -0.314265401346154
"fBodyAccJerk-X" "WALKING" 10 -0.107941107467925
"fBodyAccJerk-X" "WALKING" 11 -0.453265268813559
"fBodyAccJerk-X" "WALKING" 12 -0.08161979534
"fBodyAccJerk-X" "WALKING" 13 -0.290460801694737
"fBodyAccJerk-X" "WALKING" 14 -0.472360616779661
"fBodyAccJerk-X" "WALKING" 15 -0.39082198537037
"fBodyAccJerk-X" "WALKING" 16 -0.44140618254902
"fBodyAccJerk-X" "WALKING" 17 -0.423446094590164
"fBodyAccJerk-X" "WALKING" 18 -0.414797154464286
"fBodyAccJerk-X" "WALKING" 19 0.0336380997853846
"fBodyAccJerk-X" "WALKING" 20 -0.138717234372549
"fBodyAccJerk-X" "WALKING" 21 -0.200442011365385
"fBodyAccJerk-X" "WALKING" 22 -0.0367047077608696
"fBodyAccJerk-X" "WALKING" 23 -0.290410454881356
"fBodyAccJerk-X" "WALKING" 24 -0.509628168793103
"fBodyAccJerk-X" "WALKING" 25 -0.625595376891892
"fBodyAccJerk-X" "WALKING" 26 -0.36422676440678
"fBodyAccJerk-X" "WALKING" 27 -0.345482736842105
"fBodyAccJerk-X" "WALKING" 28 -0.36260198037037
"fBodyAccJerk-X" "WALKING" 29 -0.210469887150943
"fBodyAccJerk-X" "WALKING" 30 -0.389595631107692
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 1 -0.0276638676122449
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 2 0.138120681087234
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 3 -0.0906707125102041
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 4 -0.16163290774
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 5 -0.0368012151170213
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 6 0.136554991314583
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 7 -0.0305226686191489
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 8 0.214841402815789
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 9 -0.0645354342404762
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 10 0.181419131002632
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 11 -0.120463004665217
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 12 -0.00701472271717392
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 13 -0.11485155627234
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 14 -0.0337820458644444
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 15 0.0619687485333333
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 16 -0.155444882765957
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 17 -0.215092049054348
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 18 -0.412728286727273
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 19 0.474317256051282
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 20 -0.199360430553978
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 21 -0.0377894711288889
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 22 0.0383364203555556
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 23 0.201542909494444
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 24 -0.376175794909091
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 25 -0.525789450689655
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 26 -0.201368098258
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 27 -0.0437826262613636
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 28 -0.0268676982326087
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 29 -0.0382458213333333
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 30 -0.234923146633871
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 1 -0.479875245660377
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 2 -0.258639439729167
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 3 -0.478434306271186
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 4 -0.418304647307692
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 5 -0.289725470425532
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 6 -0.244812769960784
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 7 -0.454647881960784
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 8 -0.200277249165854
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 9 -0.402044750408163
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 10 -0.20121432216383
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 11 -0.495927371666667
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 12 -0.385843754230769
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 13 -0.506212135636364
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 14 -0.383497147037037
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 15 -0.2370530733125
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 16 -0.546088862941176
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 17 -0.360272225833333
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 18 -0.589410590172414
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 19 -0.2053226461925
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 20 -0.256162264623529
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 21 -0.436839580425532
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 22 -0.0382449785166667
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 23 -0.365642513176471
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 24 -0.515644617288136
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 25 -0.668208156461538
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 26 -0.304540556345455
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 27 -0.50311385627451
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 28 -0.318866730039216
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 29 -0.225067771046939
"fBodyAccJerk-X" "WALKING_UPSTAIRS" 30 -0.55067842
"fBodyAccJerk-Y" "LAYING" 1 -0.9224626098
"fBodyAccJerk-Y" "LAYING" 2 -0.982768250416667
"fBodyAccJerk-Y" "LAYING" 3 -0.968752113709677
"fBodyAccJerk-Y" "LAYING" 4 -0.943969987222222
"fBodyAccJerk-Y" "LAYING" 5 -0.965328566153846
"fBodyAccJerk-Y" "LAYING" 6 -0.936043420175439
"fBodyAccJerk-Y" "LAYING" 7 -0.972531648846154
"fBodyAccJerk-Y" "LAYING" 8 -0.975877437407407
"fBodyAccJerk-Y" "LAYING" 9 -0.9640828062
"fBodyAccJerk-Y" "LAYING" 10 -0.968039173793103
"fBodyAccJerk-Y" "LAYING" 11 -0.973882496666667
"fBodyAccJerk-Y" "LAYING" 12 -0.963223332
"fBodyAccJerk-Y" "LAYING" 13 -0.980375137419355
"fBodyAccJerk-Y" "LAYING" 14 -0.969342124313725
"fBodyAccJerk-Y" "LAYING" 15 -0.970833221666667
"fBodyAccJerk-Y" "LAYING" 16 -0.984752927142857
"fBodyAccJerk-Y" "LAYING" 17 -0.977212387746479
"fBodyAccJerk-Y" "LAYING" 18 -0.985865325230769
"fBodyAccJerk-Y" "LAYING" 19 -0.974878270963855
"fBodyAccJerk-Y" "LAYING" 20 -0.9772207075
"fBodyAccJerk-Y" "LAYING" 21 -0.972039417111111
"fBodyAccJerk-Y" "LAYING" 22 -0.954833264305556
"fBodyAccJerk-Y" "LAYING" 23 -0.988230264166667
"fBodyAccJerk-Y" "LAYING" 24 -0.982140613888889
"fBodyAccJerk-Y" "LAYING" 25 -0.946802003561644
"fBodyAccJerk-Y" "LAYING" 26 -0.987115080789474
"fBodyAccJerk-Y" "LAYING" 27 -0.985257277297297
"fBodyAccJerk-Y" "LAYING" 28 -0.978094827375
"fBodyAccJerk-Y" "LAYING" 29 -0.989398823913043
"fBodyAccJerk-Y" "LAYING" 30 -0.971696279857143
"fBodyAccJerk-Y" "SITTING" 1 -0.981579467021277
"fBodyAccJerk-Y" "SITTING" 2 -0.977139702826087
"fBodyAccJerk-Y" "SITTING" 3 -0.954170151346154
"fBodyAccJerk-Y" "SITTING" 4 -0.9442983908
"fBodyAccJerk-Y" "SITTING" 5 -0.954237489772727
"fBodyAccJerk-Y" "SITTING" 6 -0.947070821272727
"fBodyAccJerk-Y" "SITTING" 7 -0.969423612916667
"fBodyAccJerk-Y" "SITTING" 8 -0.980221104565217
"fBodyAccJerk-Y" "SITTING" 9 -0.9580073906
"fBodyAccJerk-Y" "SITTING" 10 -0.980962856111111
"fBodyAccJerk-Y" "SITTING" 11 -0.967454617735849
"fBodyAccJerk-Y" "SITTING" 12 -0.964236191372549
"fBodyAccJerk-Y" "SITTING" 13 -0.983914101836735
"fBodyAccJerk-Y" "SITTING" 14 -0.968951769814815
"fBodyAccJerk-Y" "SITTING" 15 -0.978159013220339
"fBodyAccJerk-Y" "SITTING" 16 -0.981752167391304
"fBodyAccJerk-Y" "SITTING" 17 -0.9883274196875
"fBodyAccJerk-Y" "SITTING" 18 -0.983642391578947
"fBodyAccJerk-Y" "SITTING" 19 -0.979141571643836
"fBodyAccJerk-Y" "SITTING" 20 -0.971158287575758
"fBodyAccJerk-Y" "SITTING" 21 -0.979180438588235
"fBodyAccJerk-Y" "SITTING" 22 -0.963129472580645
"fBodyAccJerk-Y" "SITTING" 23 -0.978136218235294
"fBodyAccJerk-Y" "SITTING" 24 -0.979228238382353
"fBodyAccJerk-Y" "SITTING" 25 -0.982957002923077
"fBodyAccJerk-Y" "SITTING" 26 -0.985862886410256
"fBodyAccJerk-Y" "SITTING" 27 -0.985238583714286
"fBodyAccJerk-Y" "SITTING" 28 -0.963054247083333
"fBodyAccJerk-Y" "SITTING" 29 -0.983883193
"fBodyAccJerk-Y" "SITTING" 30 -0.980405717258064
"fBodyAccJerk-Y" "STANDING" 1 -0.985418704528302
"fBodyAccJerk-Y" "STANDING" 2 -0.970851337962963
"fBodyAccJerk-Y" "STANDING" 3 -0.943497973606557
"fBodyAccJerk-Y" "STANDING" 4 -0.937624242142857
"fBodyAccJerk-Y" "STANDING" 5 -0.93137020875
"fBodyAccJerk-Y" "STANDING" 6 -0.951405464912281
"fBodyAccJerk-Y" "STANDING" 7 -0.967165093018868
"fBodyAccJerk-Y" "STANDING" 8 -0.976177675
"fBodyAccJerk-Y" "STANDING" 9 -0.962624298888889
"fBodyAccJerk-Y" "STANDING" 10 -0.942187760454545
"fBodyAccJerk-Y" "STANDING" 11 -0.979287024255319
"fBodyAccJerk-Y" "STANDING" 12 -0.95329178
"fBodyAccJerk-Y" "STANDING" 13 -0.977752775438597
"fBodyAccJerk-Y" "STANDING" 14 -0.967249904833333
"fBodyAccJerk-Y" "STANDING" 15 -0.967884709433962
"fBodyAccJerk-Y" "STANDING" 16 -0.982425403974359
"fBodyAccJerk-Y" "STANDING" 17 -0.986278342435897
"fBodyAccJerk-Y" "STANDING" 18 -0.975243689589041
"fBodyAccJerk-Y" "STANDING" 19 -0.970011345890411
"fBodyAccJerk-Y" "STANDING" 20 -0.935717554109589
"fBodyAccJerk-Y" "STANDING" 21 -0.964503015505618
"fBodyAccJerk-Y" "STANDING" 22 -0.952141454126984
"fBodyAccJerk-Y" "STANDING" 23 -0.975176561617647
"fBodyAccJerk-Y" "STANDING" 24 -0.967720592463768
"fBodyAccJerk-Y" "STANDING" 25 -0.972554452972973
"fBodyAccJerk-Y" "STANDING" 26 -0.976267058648649
"fBodyAccJerk-Y" "STANDING" 27 -0.97586868
"fBodyAccJerk-Y" "STANDING" 28 -0.93516897835443
"fBodyAccJerk-Y" "STANDING" 29 -0.983194980615385
"fBodyAccJerk-Y" "STANDING" 30 -0.957434887457627
"fBodyAccJerk-Y" "WALKING" 1 -0.0352255241130632
"fBodyAccJerk-Y" "WALKING" 2 -0.0787640836610169
"fBodyAccJerk-Y" "WALKING" 3 -0.140508590224138
"fBodyAccJerk-Y" "WALKING" 4 -0.279553391533333
"fBodyAccJerk-Y" "WALKING" 5 -0.181055554206071
"fBodyAccJerk-Y" "WALKING" 6 -0.0753742321614035
"fBodyAccJerk-Y" "WALKING" 7 -0.123192887383684
"fBodyAccJerk-Y" "WALKING" 8 0.0796832872416667
"fBodyAccJerk-Y" "WALKING" 9 -0.367706595
"fBodyAccJerk-Y" "WALKING" 10 0.0309052018326415
"fBodyAccJerk-Y" "WALKING" 11 -0.241801726186441
"fBodyAccJerk-Y" "WALKING" 12 -0.1413740705982
"fBodyAccJerk-Y" "WALKING" 13 -0.0439195137368421
"fBodyAccJerk-Y" "WALKING" 14 -0.376766600508475
"fBodyAccJerk-Y" "WALKING" 15 -0.0669378062222222
"fBodyAccJerk-Y" "WALKING" 16 -0.454270822156863
"fBodyAccJerk-Y" "WALKING" 17 -0.194232721737705
"fBodyAccJerk-Y" "WALKING" 18 -0.361908549464286
"fBodyAccJerk-Y" "WALKING" 19 0.0107318703980769
"fBodyAccJerk-Y" "WALKING" 20 0.157933952294118
"fBodyAccJerk-Y" "WALKING" 21 -0.112564739084615
"fBodyAccJerk-Y" "WALKING" 22 0.159995613695652
"fBodyAccJerk-Y" "WALKING" 23 -0.155488720747458
"fBodyAccJerk-Y" "WALKING" 24 -0.352829307068966
"fBodyAccJerk-Y" "WALKING" 25 -0.43445519972973
"fBodyAccJerk-Y" "WALKING" 26 -0.298531982474576
"fBodyAccJerk-Y" "WALKING" 27 -0.194767362438596
"fBodyAccJerk-Y" "WALKING" 28 -0.294548344814815
"fBodyAccJerk-Y" "WALKING" 29 -0.0880213408433962
"fBodyAccJerk-Y" "WALKING" 30 -0.299525343907692
"fBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 1 -0.12866715764898
"fBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 2 0.0962091607617021
"fBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 3 -0.135938542632653
"fBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 4 -0.172941628735556
